2025-01-17T01:45:00.000Z,2025-01-17,19.15,°C,33.45,%,equip01,ativo,0,0,
2025-01-17T02:00:00.000Z,2025-01-17,20.34,°C,32.01,%,equip01,ativo,0,0,
2025-01-17T02:15:00.000Z,2025-01-17,18.03,°C,33.83,%,equip01,ativo,0,0,0.901
2025-01-17T02:30:00.000Z,2025-01-17,17.61,°C,34.35,%,equip01,ativo,0,0,
2025-01-17T02:45:00.000Z,2025-01-17,17.58,°C,33.92,%,equip01,ativo,0,0,
2025-01-17T03:00:00.000Z,2025-01-17,18.37,°C,33.05,%,equip01,ativo,0,0,
2025-01-17T03:15:00.000Z,2025-01-17,16.49,°C,31.39,%,equip01,ativo,0,0,
2025-01-17T03:30:00.000Z,2025-01-17,16.29,°C,35.97,%,equip01,ativo,0,0,0.831
2025-01-17T03:45:00.000Z,2025-01-17,16.44,°C,33.28,%,equip01,ativo,0,0,
2025-01-17T04:00:00.000Z,2025-01-17,16.75,°C,36.26,%,equip01,ativo,0,0,
2025-01-17T04:15:00.000Z,2025-01-17,15.03,°C,35.93,%,equip01,ativo,0,0,
2025-01-17T04:30:00.000Z,2025-01-17,14.03,°C,38.21,%,equip01,ativo,0,0,
2025-01-17T04:45:00.000Z,2025-01-17,15.05,°C,34.51,%,equip01,ativo,0,0,0.778
2025-01-17T05:00:00.000Z,2025-01-17,15.36,°C,37.64,%,equip01,ativo,0,0,
2025-01-17T05:15:00.000Z,2025-01-17,11.93,°C,40.81,%,equip01,ativo,0,0,
2025-01-17T05:30:00.000Z,2025-01-17,12.3,°C,39.56,%,equip01,ativo,0,0,
2025-01-17T05:45:00.000Z,2025-01-17,11.54,°C,37.57,%,equip01,ativo,0,0,
2025-01-17T06:00:00.000Z,2025-01-17,13.34,°C,35.62,%,equip01,inativo,0,0,0.708
2025-01-17T06:15:00.000Z,2025-01-17,11.85,°C,40.45,%,equip01,inativo,0,0,
2025-01-17T06:30:00.000Z,2025-01-17,12.01,°C,41.09,%,equip01,inativo,0,0,
2025-01-17T06:45:00.000Z,2025-01-17,12.63,°C,37.65,%,equip01,inativo,0,0,
2025-01-17T07:00:00.000Z,2025-01-17,11.9,°C,40.16,%,equip01,inativo,0,0,
2025-01-17T07:15:00.000Z,2025-01-17,10.08,°C,43.52,%,equip01,inativo,0,0,
2025-01-17T07:30:00.000Z,2025-01-17,9.46,°C,39.67,%,equip01,inativo,0,0,
2025-01-17T07:45:00.000Z,2025-01-17,9.46,°C,41.71,%,equip01,inativo,0,0,
2025-01-17T08:00:00.000Z,2025-01-17,10.18,°C,42.08,%,equip01,ativo,0,0,0.517
2025-01-17T08:15:00.000Z,2025-01-17,9.59,°C,41.01,%,equip01,ativo,0,0,
2025-01-17T08:30:00.000Z,2025-01-17,9.39,°C,43.45,%,equip01,ativo,0,0,
2025-01-17T08:45:00.000Z,2025-01-17,9.88,°C,46.17,%,equip01,ativo,0,0,
2025-01-17T09:00:00.000Z,2025-01-17,9.36,°C,45.8,%,equip01,ativo,0,0,
2025-01-17T09:15:00.000Z,2025-01-17,10.58,°C,45.93,%,equip01,ativo,0,0,
2025-01-17T09:30:00.000Z,2025-01-17,9.73,°C,47.35,%,equip01,ativo,0,0,
2025-01-17T09:45:00.000Z,2025-01-17,10.05,°C,47.32,%,equip01,ativo,0,0,0.587
2025-01-17T10:00:00.000Z,2025-01-17,9.73,°C,46.03,%,equip01,ativo,0,0,
2025-01-17T10:15:00.000Z,2025-01-17,9.19,°C,46.3,%,equip01,ativo,0,0,
2025-01-17T10:30:00.000Z,2025-01-17,9.02,°C,43.96,%,equip01,ativo,0,0,
2025-01-17T10:45:00.000Z,2025-01-17,10.9,°C,48.13,%,equip01,ativo,0,0,
2025-01-17T11:00:00.000Z,2025-01-17,8.54,°C,44.6,%,equip01,ativo,0,0,0.522
2025-01-17T11:15:00.000Z,2025-01-17,11.42,°C,47.73,%,equip01,ativo,0,0,
2025-01-17T11:30:00.000Z,2025-01-17,10.5,°C,46.91,%,equip01,ativo,0,0,
2025-01-17T11:45:00.000Z,2025-01-17,10.7,°C,45.5,%,equip01,ativo,0,0,
2025-01-17T12:00:00.000Z,2025-01-17,11.48,°C,45.65,%,equip01,ativo,0,0,
2025-01-17T12:15:00.000Z,2025-01-17,11.43,°C,46.5,%,equip01,ativo,0,0,0.642
2025-01-17T12:30:00.000Z,2025-01-17,11.04,°C,45.13,%,equip01,ativo,0,0,
2025-01-17T12:45:00.000Z,2025-01-17,12.54,°C,48.59,%,equip01,ativo,0,0,
2025-01-17T13:00:00.000Z,2025-01-17,11.3,°C,48.27,%,equip01,ativo,0,0,
2025-01-17T13:15:00.000Z,2025-01-17,13.15,°C,45.48,%,equip01,ativo,0,0,
2025-01-17T13:30:00.000Z,2025-01-17,12.95,°C,47.42,%,equip01,ativo,0,0,
2025-01-17T13:45:00.000Z,2025-01-17,13.72,°C,45.18,%,equip01,ativo,0,0,
2025-01-17T14:00:00.000Z,2025-01-17,12.39,°C,46.17,%,equip01,ativo,0,0,0.681
2025-01-17T14:15:00.000Z,2025-01-17,13.51,°C,42.66,%,equip01,ativo,0,0,
2025-01-17T14:30:00.000Z,2025-01-17,13.23,°C,46.18,%,equip01,ativo,0,0,
2025-01-17T14:45:00.000Z,2025-01-17,13.58,°C,44.17,%,equip01,ativo,0,0,
2025-01-17T15:00:00.000Z,2025-01-17,15.31,°C,42.5,%,equip01,ativo,0,0,
2025-01-17T15:15:00.000Z,2025-01-17,15.95,°C,40.18,%,equip01,ativo,0,0,
2025-01-17T15:30:00.000Z,2025-01-17,15.45,°C,44.22,%,equip01,ativo,0,0,
2025-01-17T15:45:00.000Z,2025-01-17,14.83,°C,43.44,%,equip01,inativo,0,0,0.779
2025-01-17T16:00:00.000Z,2025-01-17,15.67,°C,39.88,%,equip01,inativo,0,0,
2025-01-17T16:15:00.000Z,2025-01-17,17.68,°C,40.56,%,equip01,inativo,0,0,
2025-01-17T16:30:00.000Z,2025-01-17,16.91,°C,43.06,%,equip01,inativo,0,0,
2025-01-17T16:45:00.000Z,2025-01-17,18.28,°C,40.48,%,equip01,inativo,0,0,
2025-01-17T17:00:00.000Z,2025-01-17,18.23,°C,42.44,%,equip01,inativo,0,0,
2025-01-17T17:15:00.000Z,2025-01-17,19.06,°C,36.28,%,equip01,inativo,0,0,0.887
2025-01-17T17:30:00.000Z,2025-01-17,19.57,°C,37.78,%,equip01,inativo,0,0,
2025-01-17T17:45:00.000Z,2025-01-17,19.82,°C,36.74,%,equip01,inativo,0,0,
2025-01-17T18:00:00.000Z,2025-01-17,19.56,°C,38.15,%,equip01,inativo,0,0,
2025-01-17T18:15:00.000Z,2025-01-17,21.31,°C,36.84,%,equip01,inativo,0,0,
2025-01-17T18:30:00.000Z,2025-01-17,20.29,°C,37.95,%,equip01,inativo,0,0,
2025-01-17T18:45:00.000Z,2025-01-17,21.75,°C,34.06,%,equip01,inativo,0,0,
2025-01-17T19:00:00.000Z,2025-01-17,20.48,°C,37.48,%,equip01,inativo,0,0,
2025-01-17T19:15:00.000Z,2025-01-17,22.88,°C,33.06,%,equip01,ativo,0,0,0.965
2025-01-17T19:30:00.000Z,2025-01-17,22.48,°C,31.04,%,equip01,ativo,0,0,
2025-01-17T19:45:00.000Z,2025-01-17,20.53,°C,33.56,%,equip01,ativo,0,0,
2025-01-17T20:00:00.000Z,2025-01-17,20.38,°C,36.88,%,equip01,ativo,0,0,
2025-01-17T20:15:00.000Z,2025-01-17,21.52,°C,30.07,%,equip01,ativo,0,0,
2025-01-17T20:30:00.000Z,2025-01-17,22.76,°C,29.85,%,equip01,ativo,0,0,
2025-01-17T20:45:00.000Z,2025-01-17,21.09,°C,29.62,%,equip01,ativo,0,0,0.989
2025-01-17T21:00:00.000Z,2025-01-17,23.15,°C,30.9,%,equip01,ativo,0,0,
2025-01-17T21:15:00.000Z,2025-01-17,23.59,°C,31.74,%,equip01,ativo,0,0,
2025-01-17T21:30:00.000Z,2025-01-17,22.84,°C,33.9,%,equip01,ativo,0,0,
2025-01-17T21:45:00.000Z,2025-01-17,21.9,°C,33.26,%,equip01,ativo,0,0,
2025-01-17T22:00:00.000Z,2025-01-17,22.54,°C,29.11,%,equip01,ativo,0,0,
2025-01-17T22:15:00.000Z,2025-01-17,22.55,°C,32.39,%,equip01,ativo,0,0,0.99
2025-01-17T22:30:00.000Z,2025-01-17,21.39,°C,32.77,%,equip01,ativo,0,0,
2025-01-17T22:45:00.000Z,2025-01-17,23.1,°C,29.88,%,equip01,ativo,0,0,
2025-01-17T23:00:00.000Z,2025-01-17,21.95,°C,30.45,%,equip01,ativo,0,0,
2025-01-17T23:15:00.000Z,2025-01-17,22.24,°C,32.67,%,equip01,ativo,0,0,
2025-01-17T23:30:00.000Z,2025-01-17,21.41,°C,28.67,%,equip01,ativo,0,0,
2025-01-17T23:45:00.000Z,2025-01-17,21.85,°C,30.81,%,equip01,ativo,0,0,0.99
2025-01-18T00:00:00.000Z,2025-01-18,21.51,°C,32.41,%,equip01,ativo,0,0,
2025-01-18T00:15:00.000Z,2025-01-18,21.24,°C,32.41,%,equip01,ativo,1,0,
2025-01-18T00:30:00.000Z,2025-01-18,21,°C,30.15,%,equip01,ativo,1,0,
2025-01-18T00:45:00.000Z,2025-01-18,20.37,°C,27.38,%,equip01,ativo,1,0,
2025-01-18T01:00:00.000Z,2025-01-18,20.07,°C,32.92,%,equip01,ativo,1,0,
2025-01-18T01:15:00.000Z,2025-01-18,18.71,°C,31.52,%,equip01,ativo,1,0,0.93
2025-01-18T01:30:00.000Z,2025-01-18,18.72,°C,31.92,%,equip01,ativo,1,0,
2025-01-18T01:45:00.000Z,2025-01-18,18.4,°C,28.45,%,equip01,ativo,1,0,
2025-01-18T02:00:00.000Z,2025-01-18,19.69,°C,31.29,%,equip01,ativo,1,0,
2025-01-18T02:15:00.000Z,2025-01-18,17.09,°C,31.49,%,equip01,ativo,1,0,
2025-01-18T02:30:00.000Z,2025-01-18,17.05,°C,34.9,%,equip01,ativo,1,0,0.865
2025-01-18T02:45:00.000Z,2025-01-18,17.35,°C,31.82,%,equip01,ativo,1,0,
2025-01-18T03:00:00.000Z,2025-01-18,18.06,°C,34.95,%,equip01,ativo,1,0,
2025-01-18T03:15:00.000Z,2025-01-18,16.5,°C,34.73,%,equip01,ativo,1,0,
2025-01-18T03:30:00.000Z,2025-01-18,16.6,°C,36.7,%,equip01,ativo,1,0,
2025-01-18T03:45:00.000Z,2025-01-18,14.96,°C,33.05,%,equip01,ativo,1,0,
2025-01-18T04:00:00.000Z,2025-01-18,17.01,°C,33.02,%,equip01,ativo,1,0,
2025-01-18T04:15:00.000Z,2025-01-18,13.19,°C,33.49,%,equip01,ativo,1,0,0.704
2025-01-18T04:30:00.000Z,2025-01-18,13.6,°C,38.06,%,equip01,ativo,1,0,
2025-01-18T04:45:00.000Z,2025-01-18,14.96,°C,34.12,%,equip01,ativo,1,0,
2025-01-18T05:00:00.000Z,2025-01-18,13.4,°C,38.54,%,equip01,ativo,1,0,
2025-01-18T05:15:00.000Z,2025-01-18,11.81,°C,35.03,%,equip01,ativo,1,0,
2025-01-18T05:30:00.000Z,2025-01-18,13.59,°C,35.15,%,equip01,inativo,1,0,0.723
2025-01-18T05:45:00.000Z,2025-01-18,12.97,°C,35.65,%,equip01,inativo,1,0,
2025-01-18T06:00:00.000Z,2025-01-18,13.94,°C,35.75,%,equip01,inativo,1,0,
2025-01-18T06:15:00.000Z,2025-01-18,11.32,°C,40.09,%,equip01,inativo,1,0,
2025-01-18T06:30:00.000Z,2025-01-18,11.64,°C,37.7,%,equip01,inativo,1,0,
2025-01-18T06:45:00.000Z,2025-01-18,11.24,°C,37.28,%,equip01,inativo,1,0,
2025-01-18T07:00:00.000Z,2025-01-18,10.77,°C,42.23,%,equip01,inativo,1,0,
2025-01-18T07:15:00.000Z,2025-01-18,10.19,°C,44.85,%,equip01,ativo,1,0,0.542
2025-01-18T07:30:00.000Z,2025-01-18,11.59,°C,44.96,%,equip01,ativo,1,0,
2025-01-18T07:45:00.000Z,2025-01-18,11.01,°C,40.62,%,equip01,ativo,1,0,
2025-01-18T08:00:00.000Z,2025-01-18,11,°C,41.41,%,equip01,ativo,1,0,
2025-01-18T08:15:00.000Z,2025-01-18,10.73,°C,44,%,equip01,ativo,1,0,
2025-01-18T08:30:00.000Z,2025-01-18,9.61,°C,44.55,%,equip01,ativo,1,0,
2025-01-18T08:45:00.000Z,2025-01-18,8.78,°C,41.21,%,equip01,inativo,1,0,0.532
2025-01-18T09:00:00.000Z,2025-01-18,8.48,°C,44.93,%,equip01,inativo,1,0,
2025-01-18T09:15:00.000Z,2025-01-18,8.76,°C,47.67,%,equip01,inativo,1,0,
2025-01-18T09:30:00.000Z,2025-01-18,10.41,°C,44.23,%,equip01,inativo,1,0,
2025-01-18T09:45:00.000Z,2025-01-18,10.08,°C,44.65,%,equip01,inativo,1,0,
2025-01-18T10:00:00.000Z,2025-01-18,9.47,°C,44.17,%,equip01,inativo,1,0,
2025-01-18T10:15:00.000Z,2025-01-18,9.38,°C,45.93,%,equip01,inativo,1,0,
2025-01-18T10:30:00.000Z,2025-01-18,10.27,°C,46.31,%,equip01,inativo,1,0,
2025-01-18T10:45:00.000Z,2025-01-18,8.6,°C,47.29,%,equip01,inativo,1,0,0.483
2025-01-18T11:00:00.000Z,2025-01-18,10.76,°C,42.9,%,equip01,inativo,1,0,
2025-01-18T11:15:00.000Z,2025-01-18,10.2,°C,48.89,%,equip01,inativo,1,0,
2025-01-18T11:30:00.000Z,2025-01-18,9.55,°C,48.71,%,equip01,inativo,1,0,
2025-01-18T11:45:00.000Z,2025-01-18,10.44,°C,46.62,%,equip01,inativo,1,0,
2025-01-18T12:00:00.000Z,2025-01-18,9.3,°C,45.35,%,equip01,inativo,1,0,
2025-01-18T12:15:00.000Z,2025-01-18,12.27,°C,45.56,%,equip01,inativo,1,0,
2025-01-18T12:30:00.000Z,2025-01-18,12.39,°C,46.01,%,equip01,inativo,1,0,0.64
2025-01-18T12:45:00.000Z,2025-01-18,11.69,°C,47.73,%,equip01,inativo,1,0,
2025-01-18T13:00:00.000Z,2025-01-18,12.21,°C,48.03,%,equip01,inativo,1,0,
2025-01-18T13:15:00.000Z,2025-01-18,12.88,°C,44.95,%,equip01,inativo,1,0,
2025-01-18T13:30:00.000Z,2025-01-18,12.72,°C,46.1,%,equip01,inativo,1,0,
2025-01-18T13:45:00.000Z,2025-01-18,12.39,°C,42.76,%,equip01,inativo,1,0,
2025-01-18T14:00:00.000Z,2025-01-18,13.62,°C,45.2,%,equip01,ativo,1,0,0.691
2025-01-18T14:15:00.000Z,2025-01-18,15.47,°C,45.84,%,equip01,ativo,1,0,
2025-01-18T14:30:00.000Z,2025-01-18,14.52,°C,43.95,%,equip01,ativo,1,0,
2025-01-18T14:45:00.000Z,2025-01-18,14.8,°C,41.97,%,equip01,ativo,1,0,
2025-01-18T15:00:00.000Z,2025-01-18,14.72,°C,43.57,%,equip01,ativo,1,0,
2025-01-18T15:15:00.000Z,2025-01-18,16.87,°C,43.32,%,equip01,ativo,1,0,
2025-01-18T15:30:00.000Z,2025-01-18,15.64,°C,39.01,%,equip01,ativo,1,0,
2025-01-18T15:45:00.000Z,2025-01-18,16.73,°C,40.5,%,equip01,ativo,1,0,0.857
2025-01-18T16:00:00.000Z,2025-01-18,15.87,°C,43.53,%,equip01,ativo,1,0,
2025-01-18T16:15:00.000Z,2025-01-18,17.09,°C,39.82,%,equip01,ativo,1,0,
2025-01-18T16:30:00.000Z,2025-01-18,18.24,°C,42.24,%,equip01,ativo,1,0,
2025-01-18T16:45:00.000Z,2025-01-18,17.42,°C,40.08,%,equip01,ativo,1,0,
2025-01-18T17:00:00.000Z,2025-01-18,18.02,°C,42.25,%,equip01,ativo,1,0,
2025-01-18T17:15:00.000Z,2025-01-18,20.15,°C,36.18,%,equip01,ativo,1,0,0.99
2025-01-18T17:30:00.000Z,2025-01-18,18.66,°C,37.94,%,equip01,ativo,1,0,
2025-01-18T17:45:00.000Z,2025-01-18,20.41,°C,39.08,%,equip01,ativo,1,0,
2025-01-18T18:00:00.000Z,2025-01-18,19.5,°C,36.27,%,equip01,ativo,1,0,
2025-01-18T18:15:00.000Z,2025-01-18,20.42,°C,38.38,%,equip01,ativo,1,0,
2025-01-18T18:30:00.000Z,2025-01-18,21.84,°C,35.02,%,equip01,ativo,1,0,0.99
2025-01-18T18:45:00.000Z,2025-01-18,20.4,°C,38.65,%,equip01,ativo,1,0,
2025-01-18T19:00:00.000Z,2025-01-18,19.98,°C,38.27,%,equip01,ativo,1,0,
2025-01-18T19:15:00.000Z,2025-01-18,21.86,°C,32.49,%,equip01,ativo,1,0,
2025-01-18T19:30:00.000Z,2025-01-18,22.45,°C,34.65,%,equip01,ativo,1,0,
2025-01-18T19:45:00.000Z,2025-01-18,21.21,°C,32.39,%,equip01,ativo,1,0,
2025-01-18T20:00:00.000Z,2025-01-18,21.81,°C,33.44,%,equip01,ativo,1,0,
2025-01-18T20:15:00.000Z,2025-01-18,21.66,°C,32.51,%,equip01,ativo,1,0,0.99
2025-01-18T20:30:00.000Z,2025-01-18,23.14,°C,34.81,%,equip01,ativo,1,0,
2025-01-18T20:45:00.000Z,2025-01-18,21.18,°C,29.69,%,equip01,ativo,1,0,
2025-01-18T21:00:00.000Z,2025-01-18,21.51,°C,30.14,%,equip01,ativo,1,0,
2025-01-18T21:15:00.000Z,2025-01-18,21.65,°C,28.62,%,equip01,ativo,1,0,
2025-01-18T21:30:00.000Z,2025-01-18,23.21,°C,33.9,%,equip01,ativo,1,0,
2025-01-18T21:45:00.000Z,2025-01-18,23.59,°C,34.03,%,equip01,ativo,1,0,0.99
2025-01-18T22:00:00.000Z,2025-01-18,23.21,°C,29.61,%,equip01,ativo,1,0,
2025-01-18T22:15:00.000Z,2025-01-18,22.3,°C,32.35,%,equip01,ativo,1,0,
2025-01-18T22:30:00.000Z,2025-01-18,23.44,°C,33.18,%,equip01,ativo,1,0,
2025-01-18T22:45:00.000Z,2025-01-18,21.12,°C,27.97,%,equip01,ativo,1,0,
2025-01-18T23:00:00.000Z,2025-01-18,22.84,°C,32.7,%,equip01,ativo,1,0,
2025-01-18T23:15:00.000Z,2025-01-18,21.95,°C,30.78,%,equip01,ativo,1,0,
2025-01-18T23:30:00.000Z,2025-01-18,21.98,°C,27.71,%,equip01,ativo,1,0,0.99
2025-01-18T23:45:00.000Z,2025-01-18,20.73,°C,28.47,%,equip01,ativo,1,0,
2025-01-19T00:00:00.000Z,2025-01-19,21.62,°C,27.55,%,equip01,ativo,1,0,
2025-01-19T00:15:00.000Z,2025-01-19,20.67,°C,27.9,%,equip01,ativo,1,0,
2025-01-19T00:30:00.000Z,2025-01-19,20.06,°C,29.49,%,equip01,ativo,1,0,
2025-01-19T00:45:00.000Z,2025-01-19,21.41,°C,28.32,%,equip01,ativo,1,0,
2025-01-19T01:00:00.000Z,2025-01-19,19.59,°C,28.73,%,equip01,ativo,1,0,
2025-01-19T01:15:00.000Z,2025-01-19,18.09,°C,33.43,%,equip01,ativo,1,0,0.907
2025-01-19T01:30:00.000Z,2025-01-19,19.2,°C,29.43,%,equip01,ativo,1,0,
2025-01-19T01:45:00.000Z,2025-01-19,20.32,°C,31.47,%,equip01,ativo,1,0,
2025-01-19T02:00:00.000Z,2025-01-19,19.15,°C,34.06,%,equip01,ativo,1,0,
2025-01-19T02:15:00.000Z,2025-01-19,18.88,°C,34.14,%,equip01,ativo,1,0,
2025-01-19T02:30:00.000Z,2025-01-19,17.99,°C,29.79,%,equip01,ativo,1,0,0.898
2025-01-19T02:45:00.000Z,2025-01-19,17.5,°C,35.23,%,equip01,ativo,1,0,
2025-01-19T03:00:00.000Z,2025-01-19,18.27,°C,30.51,%,equip01,ativo,1,0,
2025-01-19T03:15:00.000Z,2025-01-19,15.86,°C,31.41,%,equip01,ativo,1,0,
2025-01-19T03:30:00.000Z,2025-01-19,16.27,°C,34.04,%,equip01,ativo,1,0,
2025-01-19T03:45:00.000Z,2025-01-19,15.46,°C,36.78,%,equip01,ativo,1,0,0.802
2025-01-19T04:00:00.000Z,2025-01-19,15.78,°C,34.29,%,equip01,ativo,1,0,
2025-01-19T04:15:00.000Z,2025-01-19,13.64,°C,38.15,%,equip01,ativo,1,0,
2025-01-19T04:30:00.000Z,2025-01-19,13.45,°C,38.26,%,equip01,ativo,1,0,
2025-01-19T04:45:00.000Z,2025-01-19,14.72,°C,37.05,%,equip01,ativo,1,0,
2025-01-19T05:00:00.000Z,2025-01-19,13.46,°C,37.57,%,equip01,ativo,1,0,0.72
2025-01-19T05:15:00.000Z,2025-01-19,13.37,°C,38.82,%,equip01,ativo,1,0,
2025-01-19T05:30:00.000Z,2025-01-19,13.66,°C,35.98,%,equip01,ativo,1,0,
2025-01-19T05:45:00.000Z,2025-01-19,12.21,°C,40.64,%,equip01,ativo,1,0,
2025-01-19T06:00:00.000Z,2025-01-19,12.63,°C,39.17,%,equip01,ativo,1,0,
2025-01-19T06:15:00.000Z,2025-01-19,11.67,°C,42.31,%,equip01,ativo,1,0,
2025-01-19T06:30:00.000Z,2025-01-19,10.84,°C,38.82,%,equip01,ativo,1,0,
2025-01-19T06:45:00.000Z,2025-01-19,11.32,°C,42.13,%,equip01,inativo,1,0,0.637
2025-01-19T07:00:00.000Z,2025-01-19,11.95,°C,40.17,%,equip01,inativo,1,0,
2025-01-19T07:15:00.000Z,2025-01-19,10.54,°C,42.01,%,equip01,inativo,1,0,
2025-01-19T07:30:00.000Z,2025-01-19,11.4,°C,40.54,%,equip01,inativo,1,0,
2025-01-19T07:45:00.000Z,2025-01-19,11.25,°C,39.28,%,equip01,inativo,1,0,
2025-01-19T08:00:00.000Z,2025-01-19,11,°C,41.96,%,equip01,inativo,1,0,
2025-01-19T08:15:00.000Z,2025-01-19,10.77,°C,41.21,%,equip01,inativo,1,0,
2025-01-19T08:30:00.000Z,2025-01-19,9.08,°C,44.45,%,equip01,inativo,1,0,
2025-01-19T08:45:00.000Z,2025-01-19,10.3,°C,43.32,%,equip01,ativo,1,0,0.541
2025-01-19T09:00:00.000Z,2025-01-19,8.76,°C,44.64,%,equip01,ativo,1,0,
2025-01-19T09:15:00.000Z,2025-01-19,10.46,°C,43.08,%,equip01,ativo,1,0,
2025-01-19T09:30:00.000Z,2025-01-19,8.33,°C,45.81,%,equip01,ativo,1,0,
2025-01-19T09:45:00.000Z,2025-01-19,9.6,°C,45.69,%,equip01,ativo,1,0,
2025-01-19T10:00:00.000Z,2025-01-19,9.52,°C,45.89,%,equip01,ativo,1,0,
2025-01-19T10:15:00.000Z,2025-01-19,8.75,°C,47.74,%,equip01,ativo,1,0,0.537
2025-01-19T10:30:00.000Z,2025-01-19,8.77,°C,43.04,%,equip01,ativo,1,0,
2025-01-19T10:45:00.000Z,2025-01-19,9.32,°C,46.12,%,equip01,ativo,1,0,
2025-01-19T11:00:00.000Z,2025-01-19,10.78,°C,48.4,%,equip01,ativo,1,0,
2025-01-19T11:15:00.000Z,2025-01-19,11.5,°C,46.11,%,equip01,ativo,1,0,
2025-01-19T11:30:00.000Z,2025-01-19,9.33,°C,45.81,%,equip01,inativo,1,0,0.559
2025-01-19T11:45:00.000Z,2025-01-19,9.53,°C,48.73,%,equip01,inativo,1,0,
2025-01-19T12:00:00.000Z,2025-01-19,10.02,°C,48.74,%,equip01,inativo,1,0,
2025-01-19T12:15:00.000Z,2025-01-19,10.35,°C,46.24,%,equip01,inativo,1,0,
2025-01-19T12:30:00.000Z,2025-01-19,10.76,°C,48.68,%,equip01,inativo,1,0,
2025-01-19T12:45:00.000Z,2025-01-19,10.35,°C,45.63,%,equip01,inativo,1,0,
